,Data,Localauthority_Code,Localauthority_ItemName_ENG,Localauthority_SortOrder,Localauthority_Hierarchy,Localauthority_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Measure_Hierarchy,Measure_ItemNotes_ENG,Year_Code,Year_ItemName_ENG,Year_SortOrder,RowKey,PartitionKey
149,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2009,Mid-year 2009,1009,0000000000000149,
150,121897.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,2014,Mid-year 2014,1014,0000000000000150,
151,117344.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000151,
152,48.090492,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000152,
153,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1999,Mid-year 1999,999,0000000000000153,
154,124178.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,2018,Mid-year 2018,1018,0000000000000154,
155,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000155,
156,45.906838,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,1999,Mid-year 1999,999,0000000000000156,
157,116362.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,1999,Mid-year 1999,999,0000000000000157,
158,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1994,Mid-year 1994,994,0000000000000158,
159,115717.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,1993,Mid-year 1993,993,0000000000000159,
160,47.241885,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,2008,Mid-year 2008,1008,0000000000000160,
161,119746.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,2008,Mid-year 2008,1008,0000000000000161,
162,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1998,Mid-year 1998,998,0000000000000162,
163,46.310035,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,1998,Mid-year 1998,998,0000000000000163,
164,117384.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,1998,Mid-year 1998,998,0000000000000164,
165,115426.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,1992,Mid-year 1992,992,0000000000000165,
166,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000166,
167,46.294254,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,2002,Mid-year 2002,1002,0000000000000167,
168,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2013,Mid-year 2013,1013,0000000000000168,
169,47.99423,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000169,
170,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000170,
171,121653.0,W06000002,Gwynedd,402,W92000004,W06000002,Pop,Population,2,Dens,Mid-year estimates of the population,2013,Mid-year 2013,1013,0000000000000171,
172,2534.7422,W06000002,Gwynedd,402,W92000004,W06000002,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2007,Mid-year 2007,1007,0000000000000172,
173,45.53757,W06000002,Gwynedd,402,W92000004,W06000002,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000173,
174,96.054425,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,1993,Mid-year 1993,993,0000000000000174,
175,103.762441,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2016,Mid-year 2016,1016,0000000000000175,
176,102.955933,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2013,Mid-year 2013,1013,0000000000000176,
177,110624.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2002,Mid-year 2002,1002,0000000000000177,
178,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2013,Mid-year 2013,1013,0000000000000178,
179,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1997,Mid-year 1997,997,0000000000000179,
180,96.214305,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,1999,Mid-year 1999,999,0000000000000180,
181,103.407151,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2014,Mid-year 2014,1014,0000000000000181,
182,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2014,Mid-year 2014,1014,0000000000000182,
183,107897.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,1996,Mid-year 1996,996,0000000000000183,
184,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1996,Mid-year 1996,996,0000000000000184,
185,115912.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2013,Mid-year 2013,1013,0000000000000185,
186,102.435433,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2011,Mid-year 2011,1011,0000000000000186,
187,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2016,Mid-year 2016,1016,0000000000000187,
188,116420.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2014,Mid-year 2014,1014,0000000000000188,
189,113004.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2006,Mid-year 2006,1006,0000000000000189,
190,96.082848,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,1997,Mid-year 1997,997,0000000000000190,
191,113778.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2007,Mid-year 2007,1007,0000000000000191,
192,104.102631,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2019,Mid-year 2019,1019,0000000000000192,
193,95.734664,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,1992,Mid-year 1992,992,0000000000000193,
194,107782.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,1992,Mid-year 1992,992,0000000000000194,
195,98.813251,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2003,Mid-year 2003,1003,0000000000000195,
196,102.63706,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2012,Mid-year 2012,1012,0000000000000196,
197,116450.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2015,Mid-year 2015,1015,0000000000000197,
198,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),1992,Mid-year 1992,992,0000000000000198,
199,115553.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2012,Mid-year 2012,1012,0000000000000199,
200,103.433798,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2015,Mid-year 2015,1015,0000000000000200,
201,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2015,Mid-year 2015,1015,0000000000000201,
202,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2012,Mid-year 2012,1012,0000000000000202,
203,112374.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2005,Mid-year 2005,1005,0000000000000203,
204,98.258999,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2002,Mid-year 2002,1002,0000000000000204,
205,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2005,Mid-year 2005,1005,0000000000000205,
206,108322.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,1999,Mid-year 1999,999,0000000000000206,
207,108142.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,1993,Mid-year 1993,993,0000000000000207,
208,99.722794,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2004,Mid-year 2004,1004,0000000000000208,
209,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2019,Mid-year 2019,1019,0000000000000209,
210,112272.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2004,Mid-year 2004,1004,0000000000000210,
211,101.060461,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,2007,Mid-year 2007,1007,0000000000000211,
212,117203.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2019,Mid-year 2019,1019,0000000000000212,
213,115326.0,W06000003,Conwy,403,W92000004,W06000003,Pop,Population,2,Dens,Mid-year estimates of the population,2011,Mid-year 2011,1011,0000000000000213,
214,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2007,Mid-year 2007,1007,0000000000000214,
215,95.83681,W06000003,Conwy,403,W92000004,W06000003,Dens,Population density,1,,Persons per square kilometre,1996,Mid-year 1996,996,0000000000000215,
216,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2004,Mid-year 2004,1004,0000000000000216,
217,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2011,Mid-year 2011,1011,0000000000000217,
218,1125.8409,W06000003,Conwy,403,W92000004,W06000003,Area,Land area,3,Dens,Latest standard area measurements for the area at mean high water mark in square kilometres (excluding areas of inland water as recommended by the Office for National Statistics),2002,Mid-year 2002,1002,0000000000000218,
